"character","age_m_valar","age_f_valar","nr_m_valar","nr_f_valar","nr_m_conc","nr_f_conc","m_valar_users","f_valar_users","valence","arousal","dominance","concreteness","imageability","significance","origin","valence_m","arousal_m","dominance_m","concreteness_m","imageability_m","significance_m","origin_m","valence_f","arousal_f","dominance_f","concreteness_f","imageability_f","significance_f","origin_f","tones"
"母","28.0869565217391","29.8928571428571","23","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","6.72222222222222","4.98148148148148","5.88888888888889","3.225","6.775","7.05","4.325","6.82608695652174","5.8695652173913","5.95652173913043","3.1","6.85","7.05","4.75","6.57142857142857","4.07142857142857","5.67857142857143","3.10526315789474","6.84210526315789","7","3.73684210526316","2"
"俸","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.41176470588235","4.6078431372549","4.64705882352941","4.58974358974359","4.53846153846154","4.92307692307692","5.53846153846154","5.78260869565217","5.78260869565217","5.1304347826087","4.3","4.8","5.2","5.05","5.11111111111111","3.59259259259259","4.22222222222222","4.89473684210526","4.26315789473684","4.63157894736842","6.05263157894737","3"
"晚","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","4.13725490196078","3.82352941176471","4.23529411764706","5.05128205128205","5.79487179487179","5.51282051282051","4.82051282051282","4.1304347826087","4.43478260869565","3.91304347826087","4.7","5.4","5.85","5.05","4.11111111111111","3.25925925925926","4.48148148148148","5.42105263157895","6.21052631578947","5.15789473684211","4.57894736842105","3"
"仡","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","4.25","3.96153846153846","4.26923076923077","6.35","3.4","4","4.6","4.43478260869565","3.91304347826087","4.52173913043478","6","4.15","4.55","4.45","4.14814814814815","3.81481481481481","4.14814814814815","7","2.73684210526316","3.57894736842105","4.94736842105263","1"
"独","28.0869565217391","29.8928571428571","23","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","4.26923076923077","4.51923076923077","4.84615384615385","5.25641025641026","4.8974358974359","5.58974358974359","4.56410256410256","4.08695652173913","4.91304347826087","4.69565217391304","5.1","5.2","5.9","4.2","4.39285714285714","4.17857142857143","4.96428571428571","5.42105263157895","4.57894736842105","5.26315789473684","4.94736842105263","2"
"史","27.8333333333333","29.8928571428571","24","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,20000,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","5.30188679245283","3.92452830188679","4.92452830188679","5.43589743589744","5.12820512820513","6.30769230769231","5.76923076923077","5.08333333333333","4.79166666666667","5.16666666666667","5.1","4.95","6.35","5.4","5.5","3.14285714285714","4.71428571428571","5.78947368421053","5.31578947368421","6.26315789473684","6.15789473684211","3"
"俑","28.0869565217391","29.8928571428571","23","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","4.45283018867925","4.18867924528302","4.81132075471698","4.25641025641026","5.25641025641026","4.82051282051282","5.25641025641026","4.73913043478261","4.73913043478261","4.78260869565217","4.55","5.55","5.3","5.1","4.21428571428571","3.71428571428571","4.85714285714286","3.94736842105263","4.94736842105263","4.31578947368421","5.42105263157895","3"
"亟","28.48","29.8928571428571","25","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,n-90,10001,tr-10008,10005,10006,10036,10706,10809,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","4.92857142857143","4.44642857142857","4.51785714285714","6.51282051282051","3.25641025641026","4.43589743589744","5.12820512820513","4.88","5.04","4.64","6.2","3.55","4.8","4.75","5.03571428571429","3.82142857142857","4.39285714285714","6.84210526315789","2.94736842105263","4.05263157894737","5.52631578947368","2"
"否","27.8333333333333","30","24","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,20000,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","2.88888888888889","4.66666666666667","4.05555555555556","5.71794871794872","4.74358974358974","5.38461538461539","5.8974358974359","3.16666666666667","4.45833333333333","4.125","5.45","5.4","5.45","5.55","2.7037037037037","4.55555555555556","4.14814814814815","6","4.05263157894737","5.31578947368421","6.26315789473684","3"
"执","28.0869565217391","29.8928571428571","23","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","5.13461538461539","4.88461538461539","5.67307692307692","5.51219512195122","4.41463414634146","5.48780487804878","5","4.73913043478261","5.30434782608696","5.43478260869565","5","5.2","5.5","4.35","5.46428571428571","4.53571428571429","5.89285714285714","5.73684210526316","3.78947368421053","5.15789473684211","5.68421052631579","2"
"破","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","3.42307692307692","5.11538461538461","4.13461538461539","4.8","6.1","5.15","5.2","3.82608695652174","4.95652173913043","4.39130434782609","4.5","6.7","5.6","5.2","3.03703703703704","5.14814814814815","3.85185185185185","5.31578947368421","5.42105263157895","4.47368421052632","5","4"
"断","28.04","30","25","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,n-90,10001,tr-10008,10005,10006,10036,10706,20000,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","3.5","5.16666666666667","4.46296296296296","4.975","4.85","5.4","5.925","3.72","6","4.24","4.75","4.85","5.6","5.8","3.18518518518519","4.40740740740741","4.62962962962963","5.05263157894737","4.68421052631579","5.15789473684211","6","4"
"织","28.2916666666667","30","24","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.46153846153846","4.01923076923077","5.11538461538461","4.30769230769231","5.79487179487179","5.07692307692308","5.38461538461539","5.54166666666667","5","5.20833333333333","4.55","6.05","5.4","5.05","5.40740740740741","3.11111111111111","5.03703703703704","4.05263157894737","5.52631578947368","4.73684210526316","5.73684210526316","1"
"评","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.19607843137255","4.50980392156863","5.43137254901961","5.07692307692308","4.79487179487179","5.46153846153846","5.35897435897436","5.30434782608696","4.78260869565217","5.39130434782609","5.25","4.8","5.8","4.75","5.11111111111111","4.25925925925926","5.48148148148148","4.89473684210526","4.78947368421053","5.10526315789474","6","2"
"杀","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","2.32692307692308","6.61538461538461","5.40384615384615","4.35897435897436","6.23076923076923","5.97435897435897","4.20512820512821","2.82608695652174","6.8695652173913","5.8695652173913","4.4","6.15","6.05","5","1.92592592592593","6.2962962962963","5.18518518518519","4.31578947368421","6.31578947368421","5.89473684210526","3.36842105263158","1"
"偈","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","4.92307692307692","4.03846153846154","4.75","5.80487804878049","3","4","5.17073170731707","4.91304347826087","4.82608695652174","5.04347826086957","5.75","3.35","4.3","5.45","4.92592592592593","3.33333333333333","4.55555555555556","6","2.84210526315789","3.94736842105263","5.10526315789474","4"
"减","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","3.68627450980392","4.13725490196078","4.43137254901961","5.23076923076923","5.38461538461539","5.74358974358974","6.28205128205128","3.69565217391304","4.17391304347826","4.60869565217391","5.4","5.35","5.5","6.15","3.62962962962963","4.07407407407407","4.25925925925926","5.05263157894737","5.42105263157895","6","6.42105263157895","3"
"急","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","3.67307692307692","6.09615384615385","4.69230769230769","5.43589743589744","5.17948717948718","5.87179487179487","3.76923076923077","3.60869565217391","5.69565217391304","4.34782608695652","5","5.1","6.25","4.3","3.74074074074074","6.33333333333333","5.07407407407407","5.89473684210526","5.26315789473684","5.47368421052632","3.21052631578947","2"
"伉","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.66666666666667","4.62745098039216","5","5.925","3.65","4.55","5.05","5.34782608695652","5.47826086956522","4.69565217391304","5","4.75","4.95","4.65","5.96296296296296","3.88888888888889","5.25925925925926","6.84210526315789","2.52631578947368","4.10526315789474","5.36842105263158","1"
"傧","28.2916666666667","30","24","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.19230769230769","4.34615384615385","5.09615384615385","5.56410256410256","4.07692307692308","4.71794871794872","4.97435897435897","5.54166666666667","5.20833333333333","5.54166666666667","5.95","4.45","5.1","4.7","4.88888888888889","3.55555555555556","4.7037037037037","5.15789473684211","3.68421052631579","4.31578947368421","5.26315789473684","1"
"善","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","7.51923076923077","5.23076923076923","5.67307692307692","5.95","4.875","6.7","3.35","7.43478260869565","5.65217391304348","5.73913043478261","5.15","5.4","6.7","3.15","7.55555555555556","4.66666666666667","5.62962962962963","7.05263157894737","4.52631578947368","7","3.68421052631579","4"
"倬","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.43137254901961","4.33333333333333","5.2156862745098","6.4","3.45","3.875","5.05","5.56521739130435","5.08695652173913","5.30434782608696","5.55","3.85","4.1","4.75","5.33333333333333","3.66666666666667","5.14814814814815","7.15789473684211","3.15789473684211","3.78947368421053","5.47368421052632","1"
"古","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","4.96153846153846","4","4.90384615384615","5.625","4.65","5.075","5.1","4.78260869565217","4.52173913043478","5.17391304347826","4.6","5.15","5.6","5.2","5.11111111111111","3.44444444444444","4.66666666666667","6.52631578947368","4.21052631578947","4.63157894736842","5.21052631578947","3"
"子","27.8333333333333","30","24","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,20000,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.51923076923077","4.48076923076923","4.59615384615385","3.55","5.85","6.125","4.5","5.58333333333333","5.25","5.29166666666667","3.45","6.2","6.45","4.7","5.48148148148148","3.77777777777778","3.96296296296296","3.78947368421053","5.73684210526316","6.05263157894737","4.47368421052632","3"
"宝","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","6.88461538461539","5.48076923076923","5.42307692307692","4.20512820512821","6.12820512820513","6.41025641025641","4.02564102564103","6.95652173913043","6.21739130434783","5.52173913043478","3.8","5.8","6.45","3.9","6.81481481481481","4.66666666666667","5.22222222222222","4.63157894736842","6.47368421052632","6.36842105263158","4.15789473684211","3"
"维","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.61538461538461","3.90384615384615","5.46153846153846","5.82051282051282","4.35897435897436","5.28205128205128","5.66666666666667","5.73913043478261","4.34782608695652","5.60869565217391","5","4.95","5.85","5.45","5.48148148148148","3.33333333333333","5.25925925925926","6.68421052631579","3.73684210526316","4.68421052631579","5.89473684210526","2"
"模","28.0869565217391","29.8928571428571","23","28","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,n-32,10705,20007,20003,60010","5.48148148148148","4","5.05555555555556","4.30769230769231","4.71794871794872","5","5.69230769230769","5.60869565217391","4.8695652173913","5.34782608695652","3.6","5.45","5.15","5.4","5.39285714285714","3.28571428571429","4.82142857142857","5.05263157894737","3.94736842105263","4.84210526315789","6","2"
"小","28.0869565217391","30","23","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","4.07692307692308","3.88461538461538","3.82692307692308","5.12820512820513","6.15384615384615","5.71794871794872","5.12820512820513","4.17391304347826","4.69565217391304","4.08695652173913","5.55","6.25","6.5","5.25","3.92592592592593","2.96296296296296","3.51851851851852","4.68421052631579","6.05263157894737","4.89473684210526","5","3"
"选","27.8333333333333","30","24","27","20","19","3,7,9,30,31,41,35,11,201,560,787,845,10003,10009,n-90,10001,tr-10008,10005,10006,10036,10706,20000,30000,tr-60003","2,1,21,8,32,5,33,20,72,550,789,502,667,n-5,10004,10007,10002,10023,10022,10024,10035,10000,n-32,10705,20007,20003,60010","5.32692307692308","4.40384615384615","5.5","5.1025641025641","4.76923076923077","5.53846153846154","5.1025641025641","5.16666666666667","4.95833333333333","5.29166666666667","4.9","4.8","5.55","4.4","5.48148148148148","3.88888888888889","5.7037037037037","5.31578947368421","4.73684210526316","5.52631578947368","5.84210526315789","3"
